Date,Location,Total Sales,Swiggy,Zomato,Card Sales,UPI,Dineout,Zomato Pro,Expenses,Expected Cash Sales,Actual Cash Sales,Year,Month
03-03-2025 00:00,Panaji,145750,33971,39309,15224,18910,2997,1389,6885,27065,26757,2025,March
03-03-2025 00:00,Porvorim,181068,31590,31943,18103,17078,1267,3665,8773,68649,68148,2025,March
03-03-2025 00:00,Siolim,126929,31400,39247,10037,11752,1983,1766,5685,25059,24565,2025,March
04-03-2025 00:00,Baga,143342,25847,37869,19307,6975,3440,3953,5151,40800,40329,2025,March
04-03-2025 00:00,KTC,122938,27511,38048,17715,6274,1585,2866,9421,19518,20310,2025,March
04-03-2025 00:00,Khorlim,150573,26007,39241,16317,7674,2116,2287,7126,49805,49847,2025,March
04-03-2025 00:00,Margao,103834,25142,33435,5826,18861,3776,2025,7077,7692,7789,2025,March
04-03-2025 00:00,Panaji,122548,29481,34384,9461,5959,1073,3456,9178,29556,28999,2025,March
04-03-2025 00:00,Porvorim,161032,25868,30699,17000,10030,1292,4887,7611,63645,64002,2025,March
04-03-2025 00:00,Siolim,129182,32612,37408,19287,13773,2957,4155,5152,13838,13660,2025,March
05-03-2025 00:00,Baga,183312,33427,37441,9534,12049,1680,1855,8827,78499,78571,2025,March
05-03-2025 00:00,KTC,185295,32828,35480,9949,12789,1420,4801,9251,78777,78454,2025,March
05-03-2025 00:00,Khorlim,115462,32848,38254,5604,9185,1502,2961,6444,18664,18636,2025,March
05-03-2025 00:00,Margao,159751,30685,39413,6502,7202,1508,3333,9243,61865,61511,2025,March
05-03-2025 00:00,Panaji,153318,26031,35038,5020,11214,3200,4721,6655,61439,60761,2025,March
05-03-2025 00:00,Porvorim,177704,26959,33204,15109,5204,3445,1481,9186,83116,83031,2025,March
05-03-2025 00:00,Siolim,166341,27408,33969,19507,7191,3245,2211,7677,65133,64512,2025,March
06-03-2025 00:00,Baga,148926,30984,33605,18172,16820,2893,4722,7999,33731,34439,2025,March
06-03-2025 00:00,KTC,178798,32389,30081,10107,14516,1914,4961,8502,76328,75848,2025,March
06-03-2025 00:00,Khorlim,147834,27497,39184,18492,11699,2756,4274,9477,34455,34940,2025,March
06-03-2025 00:00,Margao,127392,31325,35590,14872,18813,4722,3750,9219,9101,9694,2025,March
06-03-2025 00:00,Panaji,146403,31747,37251,9175,8480,2873,1115,9897,45865,46829,2025,March
06-03-2025 00:00,Porvorim,168588,25862,33198,5730,17605,2235,4419,8992,70547,69870,2025,March
06-03-2025 00:00,Siolim,114109,29346,38742,5182,17017,2588,2365,7471,11398,12301,2025,March
07-03-2025 00:00,Baga,179658,29984,31837,8504,15576,3709,3019,6387,80642,81128,2025,March
07-03-2025 00:00,KTC,192184,27442,39324,10206,15819,2959,3943,6547,85944,85043,2025,March
07-03-2025 00:00,Khorlim,182159,32152,37316,7710,15771,1898,4024,9291,73997,74705,2025,March
07-03-2025 00:00,Margao,125081,28368,37606,19269,17305,4928,1973,6190,9442,9162,2025,March
07-03-2025 00:00,Panaji,141891,25910,36681,19598,17963,1560,2843,9580,27756,26905,2025,March
07-03-2025 00:00,Porvorim,191967,29197,37618,19975,17692,2460,2145,7569,75311,75656,2025,March
07-03-2025 00:00,Siolim,119753,26844,39058,19724,17677,3911,1536,8721,2282,2330,2025,March
08-03-2025 00:00,Baga,138353,34106,35435,14038,11620,3072,4948,9738,25396,26039,2025,March
08-03-2025 00:00,KTC,119089,25591,36754,7417,13393,2231,4842,5549,23312,23049,2025,March
08-03-2025 00:00,Khorlim,166204,34904,36111,7361,9952,1363,3710,8786,64017,64105,2025,March
08-03-2025 00:00,Margao,150071,31128,30255,18063,16281,3582,2078,5995,42689,43450,2025,March
08-03-2025 00:00,Panaji,129804,30842,37146,11851,10710,4002,4519,8995,21739,20962,2025,March
08-03-2025 00:00,Porvorim,184105,30343,38880,13909,14688,1750,2146,9750,72639,73434,2025,March
08-03-2025 00:00,Siolim,124811,25015,37576,6428,19481,1986,3956,6746,23623,22687,2025,March
09-03-2025 00:00,Baga,138474,32658,31056,12565,11313,1266,3265,6825,39526,40362,2025,March
09-03-2025 00:00,KTC,140385,29583,34392,8998,5011,4734,3023,7874,46770,47452,2025,March
09-03-2025 00:00,Khorlim,179670,25367,34465,12806,10944,4334,4457,6866,80431,81183,2025,March
09-03-2025 00:00,Margao,167375,33559,36926,18416,19395,1062,2961,6016,49040,49236,2025,March
09-03-2025 00:00,Panaji,132791,27582,35921,15400,11663,3800,2681,7171,28573,28597,2025,March
09-03-2025 00:00,Porvorim,177320,31201,32334,5355,9795,1951,4355,8213,84116,83643,2025,March
09-03-2025 00:00,Siolim,117140,31112,32721,10436,5074,2498,1703,5871,27725,27713,2025,March
10-03-2025 00:00,Baga,157063,25664,35645,17617,12925,2436,2256,8197,52323,51803,2025,March
10-03-2025 00:00,KTC,177340,32658,38187,13192,5844,1227,2355,5973,77904,77901,2025,March
10-03-2025 00:00,Khorlim,189048,31010,39379,9088,5750,3935,2105,5966,91815,92212,2025,March
10-03-2025 00:00,Margao,185793,34845,36159,19235,10611,2508,3323,7223,71889,71766,2025,March
10-03-2025 00:00,Panaji,162161,29176,30778,6097,15536,3294,4683,8736,63861,64799,2025,March
10-03-2025 00:00,Porvorim,138973,30524,30503,15404,5234,1668,2252,8625,44763,45197,2025,March
10-03-2025 00:00,Siolim,156860,31670,34744,19752,11104,3982,2724,8652,44232,44091,2025,March
11-03-2025 00:00,Baga,127460,29883,35301,17589,15386,3271,4858,7724,13448,12569,2025,March
11-03-2025 00:00,KTC,148261,29660,32875,6832,10430,4354,2974,7794,53342,53538,2025,March
11-03-2025 00:00,Khorlim,180899,29523,32302,19915,10469,4356,1616,5300,77418,76616,2025,March
11-03-2025 00:00,Margao,106015,29232,35740,8551,5718,3845,4858,8684,9387,9507,2025,March
11-03-2025 00:00,Panaji,176817,31779,38866,13626,11197,1571,3663,9684,66431,65557,2025,March
11-03-2025 00:00,Porvorim,131666,27778,37176,18033,16707,2576,2281,6991,20124,20489,2025,March
11-03-2025 00:00,Siolim,153057,34568,32894,13136,16214,4630,4208,5815,41592,41635,2025,March
12-03-2025 00:00,Baga,122068,31770,30985,12477,16864,2230,1853,9312,16577,15611,2025,March
12-03-2025 00:00,KTC,169007,28735,36199,17187,16568,3550,2594,8498,55676,56322,2025,March
12-03-2025 00:00,Khorlim,151687,25262,33505,13537,15546,1378,2089,9334,51036,50665,2025,March
12-03-2025 00:00,Margao,127967,29955,32563,16397,14901,1225,3122,9641,20163,20108,2025,March
12-03-2025 00:00,Panaji,147528,34122,36133,14713,8021,4676,3643,6120,40100,40373,2025,March
12-03-2025 00:00,Porvorim,133628,28741,37544,15602,19269,1550,1098,5623,24201,24931,2025,March
12-03-2025 00:00,Siolim,158226,31969,33591,18474,8699,3274,1443,7980,52796,52043,2025,March
13-03-2025 00:00,Baga,199271,31990,34096,14680,8816,2934,4199,8239,94317,94610,2025,March
13-03-2025 00:00,KTC,188519,25096,38374,6521,11788,4538,2179,5625,94398,93908,2025,March
13-03-2025 00:00,Khorlim,138404,26560,38318,7903,17942,1147,4708,7185,34641,34074,2025,March
13-03-2025 00:00,Margao,138276,26871,30783,5229,8270,1649,3227,6193,56054,55742,2025,March
13-03-2025 00:00,Panaji,188355,32503,31411,6486,9824,2405,1238,9048,95440,94515,2025,March
13-03-2025 00:00,Porvorim,113471,25678,32295,17852,11604,4629,2939,6411,12063,11354,2025,March
13-03-2025 00:00,Siolim,126573,34003,33242,13797,8724,1125,2418,7452,25812,26452,2025,March
14-03-2025 00:00,Baga,146162,34295,36129,14572,6674,1640,1071,6210,45571,45737,2025,March
14-03-2025 00:00,KTC,184105,25294,37845,8991,15600,3231,4509,9802,78833,78828,2025,March
14-03-2025 00:00,Khorlim,168705,31511,39700,5887,8018,4149,4560,6138,68742,68532,2025,March
14-03-2025 00:00,Margao,189718,29416,38370,13507,7877,1179,4367,8629,86373,85785,2025,March
14-03-2025 00:00,Panaji,127671,26606,34759,6675,17883,3848,2565,9953,25382,25086,2025,March
14-03-2025 00:00,Porvorim,179675,34352,31413,10785,9302,1343,4912,6102,81466,81751,2025,March
14-03-2025 00:00,Siolim,197226,33363,33859,10588,6191,4555,1608,9480,97582,97786,2025,March
15-03-2025 00:00,Baga,115973,27284,30867,14627,8664,3104,2409,8928,20090,19707,2025,March
15-03-2025 00:00,KTC,118391,32156,33518,15537,14535,2230,4435,6105,9875,10778,2025,March
15-03-2025 00:00,Khorlim,136544,32383,38756,16799,11458,2038,3659,6188,25263,24451,2025,March
15-03-2025 00:00,Margao,185006,25758,36194,13574,9993,4098,2703,5965,86721,87158,2025,March
15-03-2025 00:00,Panaji,160035,26370,34100,17351,5796,4121,3831,7757,60709,60428,2025,March
15-03-2025 00:00,Porvorim,189634,33714,30508,16902,13911,1157,1982,7073,84387,84369,2025,March
15-03-2025 00:00,Siolim,126869,34534,38213,15604,16716,1156,4253,7582,8811,7838,2025,March
16-03-2025 00:00,Baga,116297,29427,39555,16660,7305,1088,3051,7214,11997,11858,2025,March
16-03-2025 00:00,KTC,179215,29096,38442,17934,8615,2779,4007,9718,68624,68342,2025,March
16-03-2025 00:00,Khorlim,168010,31733,31853,6746,17564,3435,1516,9882,65281,65906,2025,March
16-03-2025 00:00,Margao,197242,29110,38957,15996,7837,4231,2072,9191,89848,90401,2025,March
16-03-2025 00:00,Panaji,157405,27783,38952,10373,16422,2415,1377,8054,52029,51263,2025,March
16-03-2025 00:00,Porvorim,182688,29975,39492,7498,18429,4413,3326,6666,72889,72855,2025,March
16-03-2025 00:00,Siolim,127955,28627,39030,19146,9220,4218,1694,7449,18571,17649,2025,March
17-03-2025 00:00,Baga,121285,33667,37738,6782,18126,3712,4622,5594,11044,11518,2025,March
17-03-2025 00:00,KTC,165370,31368,35631,12523,17120,2928,2692,6093,57015,56368,2025,March
17-03-2025 00:00,Khorlim,146935,32030,37832,5216,5393,3110,4850,9132,49372,50238,2025,March
17-03-2025 00:00,Margao,178745,34520,33311,12978,9532,4966,3774,9285,70379,70193,2025,March
17-03-2025 00:00,Panaji,184968,26823,30959,17106,5492,1124,3633,6892,92939,92716,2025,March
17-03-2025 00:00,Porvorim,154403,29083,39347,10999,12663,1564,1047,9326,50374,50990,2025,March
17-03-2025 00:00,Siolim,160976,34424,39795,7434,13904,4418,4763,6397,49841,49874,2025,March
18-03-2025 00:00,Baga,102505,31913,32412,7635,13092,1528,1700,8755,5470,5823,2025,March
18-03-2025 00:00,KTC,145186,30326,39803,19989,14683,3601,1627,6294,28863,28185,2025,March
18-03-2025 00:00,Khorlim,165924,33311,34791,17063,17850,3101,2513,6830,50465,50221,2025,March
18-03-2025 00:00,Margao,124724,25834,30153,16071,11682,2594,1897,8430,28063,27669,2025,March
18-03-2025 00:00,Panaji,151535,33622,35158,19159,13469,2716,3214,7293,36904,36724,2025,March
18-03-2025 00:00,Porvorim,129003,34070,34922,5591,16748,4028,3353,9525,20766,20170,2025,March
18-03-2025 00:00,Siolim,178809,32413,35759,19167,9341,3290,1911,8608,68320,67983,2025,March
19-03-2025 00:00,Baga,112930,30981,31286,7377,18099,1249,3441,8571,11926,12431,2025,March
19-03-2025 00:00,KTC,161611,25667,31559,10363,6121,2409,1702,8761,75029,75109,2025,March
19-03-2025 00:00,Khorlim,131444,31321,32833,11025,15961,1412,2549,7452,28891,28738,2025,March
19-03-2025 00:00,Margao,159901,31960,39223,19257,8230,2991,3678,6442,48120,49001,2025,March
19-03-2025 00:00,Panaji,150436,29208,33192,12759,13339,3013,4882,6031,48012,47637,2025,March
19-03-2025 00:00,Porvorim,180182,25405,39006,6141,17146,2316,2181,5342,82645,83290,2025,March
19-03-2025 00:00,Siolim,109624,28741,34297,16650,9164,1113,2804,8804,8051,8544,2025,March
20-03-2025 00:00,Baga,146511,31542,38145,6443,9880,3723,3994,8136,44648,45160,2025,March
20-03-2025 00:00,KTC,130610,27850,32329,12746,15409,3893,4966,6022,27395,26898,2025,March
20-03-2025 00:00,Khorlim,197265,32974,33282,8140,6173,3319,4774,9727,98876,99536,2025,March
20-03-2025 00:00,Margao,189905,25027,32299,8373,13075,1907,1775,9790,97659,96907,2025,March
20-03-2025 00:00,Panaji,155032,31746,30051,11384,18921,4890,3967,6867,47206,48147,2025,March
20-03-2025 00:00,Porvorim,124826,34165,38513,13269,16796,3724,4001,9332,5026,5649,2025,March
20-03-2025 00:00,Siolim,173772,34994,32932,9945,7448,2926,3896,7499,74132,74419,2025,March
21-03-2025 00:00,Baga,152534,29171,39356,15653,15099,4364,2780,9829,36282,37054,2025,March
21-03-2025 00:00,KTC,156657,31000,39178,6876,8012,4603,2109,5913,58966,58683,2025,March
21-03-2025 00:00,Khorlim,150884,26669,34252,7678,9491,1375,4535,8647,58237,58710,2025,March
21-03-2025 00:00,Margao,178866,31650,35616,6538,11874,3951,1413,7591,80233,80621,2025,March
21-03-2025 00:00,Panaji,142288,26925,34274,12267,5693,3027,1809,6190,52103,51850,2025,March
21-03-2025 00:00,Porvorim,122439,32700,30036,8427,11952,3022,4039,6543,25720,26360,2025,March
21-03-2025 00:00,Siolim,189086,27040,30715,8121,10350,1782,3145,7784,100149,100585,2025,March
22-03-2025 00:00,Baga,152201,33384,35836,19618,16493,2845,1796,9537,32692,31714,2025,March
22-03-2025 00:00,KTC,180170,30584,33085,16496,10279,3428,3976,7410,74912,75887,2025,March
22-03-2025 00:00,Khorlim,138069,33831,39727,14483,18292,3896,4800,7660,15380,15521,2025,March
22-03-2025 00:00,Margao,111248,29653,36554,12224,11967,1795,2094,9571,7390,6740,2025,March
22-03-2025 00:00,Panaji,132470,26134,39218,15850,10762,4743,3875,6573,25315,25361,2025,March
22-03-2025 00:00,Porvorim,135395,26412,38118,16967,15369,3174,2900,6860,25595,26424,2025,March
22-03-2025 00:00,Siolim,140929,33804,34353,19721,7983,4090,4056,6843,30079,30889,2025,March
23-03-2025 00:00,Baga,137245,28845,38540,5047,11417,2292,4549,5710,40845,40495,2025,March
23-03-2025 00:00,KTC,154488,28258,38554,17982,16344,4500,3855,8180,36815,36721,2025,March
23-03-2025 00:00,Khorlim,164786,27059,38738,18555,18028,3996,2957,7893,47560,46916,2025,March
23-03-2025 00:00,Margao,100339,25366,31712,13237,12489,1249,4547,8306,3433,3411,2025,March
23-03-2025 00:00,Panaji,109112,26367,35471,18556,5248,1044,3336,5802,13288,12472,2025,March
23-03-2025 00:00,Porvorim,197843,28542,39664,11372,5744,3702,1832,5904,101083,100894,2025,March
23-03-2025 00:00,Siolim,122048,33833,38125,12045,8495,3923,4958,9365,11304,11826,2025,March
24-03-2025 00:00,Baga,194381,31881,30284,9778,13046,1806,3835,9786,93965,94383,2025,March
24-03-2025 00:00,KTC,161888,29395,38862,5910,13912,3303,1477,5216,63813,64320,2025,March
24-03-2025 00:00,Khorlim,135160,29758,31360,7550,6568,2878,1177,7229,48640,48150,2025,March
24-03-2025 00:00,Margao,112675,31522,35260,19208,15310,1044,1166,6519,2646,2706,2025,March
24-03-2025 00:00,Panaji,189123,28531,35893,11171,10705,3428,1854,8645,88896,88393,2025,March
24-03-2025 00:00,Porvorim,153711,31233,33324,7147,10115,1187,4072,5105,61528,60579,2025,March
24-03-2025 00:00,Siolim,131174,34720,35329,11973,11050,3592,1391,9439,23680,24521,2025,March
25-03-2025 00:00,Baga,132579,29408,30429,16844,10617,3970,2531,9815,28965,28585,2025,March
25-03-2025 00:00,KTC,129840,25526,32276,7818,8960,1391,4826,8292,40751,41541,2025,March
25-03-2025 00:00,Khorlim,160171,28265,30539,11943,12445,4360,4197,5584,62838,62143,2025,March
25-03-2025 00:00,Margao,112375,26689,31123,6386,18207,4265,4888,5170,15647,16474,2025,March
25-03-2025 00:00,Panaji,172815,30974,33579,15039,14022,4242,2071,5560,67328,66570,2025,March
25-03-2025 00:00,Porvorim,133046,33713,38746,9107,19130,3838,1073,9477,17962,17924,2025,March
25-03-2025 00:00,Siolim,144981,32911,32805,8020,19897,2463,3589,9990,35306,34472,2025,March
26-03-2025 00:00,Baga,173331,27764,31215,19934,15806,4100,3147,6366,64999,65002,2025,March
26-03-2025 00:00,KTC,196853,31694,38632,11579,10876,1903,3957,6544,91668,91466,2025,March
26-03-2025 00:00,Khorlim,182200,25398,36947,10016,12671,2197,2715,8312,83944,84516,2025,March
26-03-2025 00:00,Margao,161733,34991,37835,15797,5604,2837,1605,7977,55087,55360,2025,March
26-03-2025 00:00,Panaji,172290,34096,33645,8041,8695,1513,4238,7019,75043,75749,2025,March
26-03-2025 00:00,Porvorim,112224,29981,31359,6844,6210,3327,2601,6398,25504,25133,2025,March
26-03-2025 00:00,Siolim,129839,28190,30523,7242,19642,4389,2553,8103,29197,28375,2025,March
27-03-2025 00:00,Baga,106545,27531,39084,13638,8157,4255,1497,7806,4577,5080,2025,March
27-03-2025 00:00,KTC,137713,34733,36589,8310,11485,1266,2380,6905,36045,36324,2025,March
27-03-2025 00:00,Khorlim,117003,34123,31241,18841,12697,1012,1970,8335,8784,9140,2025,March
27-03-2025 00:00,Margao,154382,32678,33851,18286,14688,2720,1732,6999,43428,44206,2025,March
27-03-2025 00:00,Panaji,109238,33022,30298,15129,9150,3982,2794,6295,8568,9537,2025,March
27-03-2025 00:00,Porvorim,179828,34527,30985,6044,6003,2131,1838,6366,91934,92011,2025,March
27-03-2025 00:00,Siolim,150197,28467,33340,16078,5673,3453,3642,9102,50442,50240,2025,March
28-03-2025 00:00,Baga,192415,25381,32238,6548,19501,4524,2535,9575,92113,92872,2025,March
28-03-2025 00:00,KTC,173482,27544,34302,7869,6151,1132,4383,7324,84777,84506,2025,March
28-03-2025 00:00,Khorlim,179286,26807,39955,18235,15619,4235,1714,9018,63703,63218,2025,March
28-03-2025 00:00,Margao,178957,29821,35282,11575,8006,2256,4903,9378,77736,77164,2025,March
28-03-2025 00:00,Panaji,188374,27457,34822,14301,12694,2337,3649,9193,83921,83314,2025,March
28-03-2025 00:00,Porvorim,171295,31184,36739,18317,11106,3156,5000,8056,57737,57406,2025,March
28-03-2025 00:00,Siolim,134403,27615,32104,18755,5086,1146,1882,7224,40591,39857,2025,March
29-03-2025 00:00,Baga,154884,26088,37347,15053,12766,1498,1869,8034,52229,52246,2025,March
29-03-2025 00:00,KTC,127813,29197,31719,12041,12236,4537,2699,8904,26480,26581,2025,March
29-03-2025 00:00,Khorlim,178172,25177,35125,7509,19181,2997,1522,5443,81218,81643,2025,March
29-03-2025 00:00,Margao,191651,25246,35124,13674,14412,1543,2842,8139,90671,91555,2025,March
29-03-2025 00:00,Panaji,188980,34488,36607,10978,8614,3859,1317,8157,84960,85726,2025,March
29-03-2025 00:00,Porvorim,163120,30693,32472,7744,15896,1699,3542,6777,64297,63316,2025,March
29-03-2025 00:00,Siolim,145990,29146,31317,5281,10010,3855,2787,6267,57327,56452,2025,March
30-03-2025 00:00,Baga,124777,31793,36256,11131,11575,2391,3242,7709,20680,21271,2025,March
30-03-2025 00:00,KTC,153886,26990,36823,13382,13007,1624,1351,9306,51403,52069,2025,March
30-03-2025 00:00,Khorlim,193897,32695,38006,18818,10042,3810,4280,6320,79926,80552,2025,March
30-03-2025 00:00,Margao,128635,33147,37469,9104,15164,3706,4044,6483,19518,18986,2025,March
30-03-2025 00:00,Panaji,111555,29390,33181,12756,19211,1052,3743,5225,6997,6044,2025,March
30-03-2025 00:00,Porvorim,187398,29113,34869,6912,12329,3011,2019,9732,89413,88538,2025,March
30-03-2025 00:00,Siolim,196746,25447,34233,5182,6992,4976,4649,8380,106887,107305,2025,March
31-03-2025 00:00,Baga,113657,25864,37970,19368,6910,4695,3912,7425,7513,7077,2025,March
31-03-2025 00:00,KTC,118102,25319,37033,11924,18191,4630,2801,5139,13065,12265,2025,March
31-03-2025 00:00,Khorlim,175865,29916,33245,11403,11606,1197,1487,8482,78529,77925,2025,March
31-03-2025 00:00,Margao,136700,27820,36989,14509,8608,4586,3590,9983,30615,30731,2025,March
31-03-2025 00:00,Panaji,168259,31117,35569,8095,15232,3825,2468,6386,65567,65492,2025,March
31-03-2025 00:00,Porvorim,139853,27268,30657,17856,8715,3975,2711,5937,42734,41779,2025,March
31-03-2025 00:00,Siolim,152541,33010,32168,8965,8106,3680,1053,6730,58829,58914,2025,March
01-04-2025 00:00,Baga,126688,34698,35257,6628,14824,2269,1335,6038,25639,25937,2025,April
01-04-2025 00:00,KTC,186533,33163,34361,5314,13282,4560,3277,5326,87250,88175,2025,April
01-04-2025 00:00,Khorlim,148404,29305,30968,19025,19874,2051,1710,6871,38600,38996,2025,April
01-04-2025 00:00,Margao,172662,25019,38871,19998,15338,1896,2192,5726,63622,63619,2025,April
01-04-2025 00:00,Panaji,165914,30038,30288,15328,5131,4629,2644,6522,71334,70744,2025,April
01-04-2025 00:00,Porvorim,156226,30655,34309,7500,17362,4641,4239,9210,48310,49216,2025,April
01-04-2025 00:00,Siolim,198232,27711,39452,10927,5371,4009,1645,5389,103728,103692,2025,April
02-04-2025 00:00,Baga,125382,25849,38388,19696,19098,2731,4786,9294,5540,5242,2025,April
02-04-2025 00:00,KTC,141930,29467,31830,12315,18408,3178,2330,7759,36643,36438,2025,April
02-04-2025 00:00,Khorlim,126993,31154,37213,17279,8722,2151,2443,9760,18271,19168,2025,April
02-04-2025 00:00,Margao,180541,28225,38400,10173,10957,4804,3072,8338,76572,76949,2025,April
