Year,Month,Date,Category,Sub-Category,Super-Sub-Category,Location,Amount
2024,July,01-07-2024,Operating Cost,Rent,,Baga,214352.7
2024,July,01-07-2024,Operating Cost,Water,,Baga,41670.5
2024,July,01-07-2024,Operating Cost,Electricity,,Baga,83341
2024,July,01-07-2024,Operating Cost,Staff room rent,,Baga,24041.79
2024,July,01-07-2024,Operating Cost,Staff electricity,,Baga,13123.08
2024,July,01-07-2024,Operating Cost,Commission,,Baga,355713.91
2024,July,01-07-2024,Operating Cost,Admin expenses,,Baga,545184.47
2024,July,01-07-2024,Operating Cost,Repairs and maintenance,,Baga,36740.51
2024,July,01-07-2024,Operating Cost,Advertisement,,Baga,41670.5
2024,July,01-07-2024,Revenue,Sales,AC,KTC,822672.17
2024,July,01-07-2024,Revenue,Sales,Non AC,KTC,1851012.39
2024,July,01-07-2024,Revenue,Sales,Swiggy,KTC,617004.13
2024,July,01-07-2024,Revenue,Sales,Zomato,KTC,617004.13
2024,July,01-07-2024,Revenue,Sales,Takeaway,KTC,205668.04
2024,July,01-07-2024,Food Cost,Bakery,,KTC,61985.66
2024,July,01-07-2024,Food Cost,Beverages,,KTC,90327.57
2024,July,01-07-2024,Food Cost,Fruits,,KTC,132003.88
2024,July,01-07-2024,Food Cost,Groceries,,KTC,427249.47
2024,July,01-07-2024,Food Cost,Milk products,,KTC,190921.83
2024,July,01-07-2024,Food Cost,Spices,,KTC,134088.49
2024,July,01-07-2024,Food Cost,Vegetables,,KTC,242115.96
2024,July,01-07-2024,Food Cost,Ready to eat,,KTC,100688.7
2024,July,01-07-2024,Operating Cost,Salaries,,KTC,394659.47
2024,July,01-07-2024,Operating Cost,Rent,,KTC,183455.38
2024,July,01-07-2024,Operating Cost,Water,,KTC,41133.61
2024,July,01-07-2024,Operating Cost,Electricity,,KTC,82267.22
2024,July,01-07-2024,Operating Cost,Staff room rent,,KTC,34395.59
2024,July,01-07-2024,Operating Cost,Staff electricity,,KTC,15737.98
2024,July,01-07-2024,Operating Cost,Commission,,KTC,384442.29
2024,July,01-07-2024,Operating Cost,Admin expenses,,KTC,595328.83
2024,July,01-07-2024,Operating Cost,Repairs and maintenance,,KTC,36172.83
2024,July,01-07-2024,Operating Cost,Advertisement,,KTC,41133.61
2024,July,01-07-2024,Revenue,Sales,AC,Khorlim,1095180.38
2024,July,01-07-2024,Revenue,Sales,Non AC,Khorlim,2464155.85
2024,July,01-07-2024,Revenue,Sales,Swiggy,Khorlim,821385.28
2024,July,01-07-2024,Revenue,Sales,Zomato,Khorlim,821385.28
2024,July,01-07-2024,Revenue,Sales,Takeaway,Khorlim,273795.09
2024,July,01-07-2024,Food Cost,Bakery,,Khorlim,86086.37
2024,July,01-07-2024,Food Cost,Beverages,,Khorlim,127897.1
2024,July,01-07-2024,Food Cost,Fruits,,Khorlim,168723.12
2024,July,01-07-2024,Food Cost,Groceries,,Khorlim,556486.3
2024,July,01-07-2024,Food Cost,Milk products,,Khorlim,273388.88
2024,July,01-07-2024,Food Cost,Spices,,Khorlim,172830.5
2024,July,01-07-2024,Food Cost,Vegetables,,Khorlim,327920.06
2024,July,01-07-2024,Food Cost,Ready to eat,,Khorlim,136275.48
2024,July,01-07-2024,Operating Cost,Salaries,,Khorlim,579768.57
2024,July,01-07-2024,Operating Cost,Rent,,Khorlim,291254.78
2024,July,01-07-2024,Operating Cost,Water,,Khorlim,54759.02
2024,July,01-07-2024,Operating Cost,Electricity,,Khorlim,109518.04
2024,July,01-07-2024,Operating Cost,Staff room rent,,Khorlim,35304.22
2024,July,01-07-2024,Operating Cost,Staff electricity,,Khorlim,18988.68
2024,July,01-07-2024,Operating Cost,Commission,,Khorlim,505906.53
2024,July,01-07-2024,Operating Cost,Admin expenses,,Khorlim,724657.39
2024,July,01-07-2024,Operating Cost,Repairs and maintenance,,Khorlim,48488.96
2024,July,01-07-2024,Operating Cost,Advertisement,,Khorlim,54759.02
2024,July,01-07-2024,Revenue,Sales,AC,Panaji,1025692.73
2024,July,01-07-2024,Revenue,Sales,Non AC,Panaji,2307808.64
2024,July,01-07-2024,Revenue,Sales,Swiggy,Panaji,769269.55
2024,July,01-07-2024,Revenue,Sales,Zomato,Panaji,769269.55
2024,July,01-07-2024,Revenue,Sales,Takeaway,Panaji,256423.18
2024,July,01-07-2024,Food Cost,Bakery,,Panaji,85651.24
2024,July,01-07-2024,Food Cost,Beverages,,Panaji,107736.93
2024,July,01-07-2024,Food Cost,Fruits,,Panaji,168230.53
2024,July,01-07-2024,Food Cost,Groceries,,Panaji,583525.58
2024,July,01-07-2024,Food Cost,Milk products,,Panaji,247359.81
2024,July,01-07-2024,Food Cost,Spices,,Panaji,182377.95
2024,July,01-07-2024,Food Cost,Vegetables,,Panaji,296400.41
2024,July,01-07-2024,Food Cost,Ready to eat,,Panaji,102984.69
2024,July,01-07-2024,Operating Cost,Salaries,,Panaji,545502.41
2024,July,01-07-2024,Operating Cost,Rent,,Panaji,209255.56
2024,July,01-07-2024,Operating Cost,Water,,Panaji,51284.64
2024,July,01-07-2024,Operating Cost,Electricity,,Panaji,102569.27
2024,July,01-07-2024,Operating Cost,Staff room rent,,Panaji,33182.89
2024,July,01-07-2024,Operating Cost,Staff electricity,,Panaji,16464
2024,July,01-07-2024,Operating Cost,Commission,,Panaji,488779.85
2024,July,01-07-2024,Operating Cost,Admin expenses,,Panaji,654344.73
2024,July,01-07-2024,Operating Cost,Repairs and maintenance,,Panaji,49905.72
2024,July,01-07-2024,Operating Cost,Advertisement,,Panaji,51284.64
2024,July,01-07-2024,Revenue,Sales,AC,Porvorim,850382.08
2024,July,01-07-2024,Revenue,Sales,Non AC,Porvorim,1913359.68
2024,July,01-07-2024,Revenue,Sales,Swiggy,Porvorim,637786.56
2024,July,01-07-2024,Revenue,Sales,Zomato,Porvorim,637786.56
2024,July,01-07-2024,Revenue,Sales,Takeaway,Porvorim,212595.52
2024,July,01-07-2024,Food Cost,Bakery,,Porvorim,72105.19
2024,July,01-07-2024,Food Cost,Beverages,,Porvorim,99363.72
2024,July,01-07-2024,Food Cost,Fruits,,Porvorim,138359.98
2024,July,01-07-2024,Food Cost,Groceries,,Porvorim,452771.43
2024,July,01-07-2024,Food Cost,Milk products,,Porvorim,198839.9
2024,July,01-07-2024,Food Cost,Spices,,Porvorim,152823.94
2024,July,01-07-2024,Food Cost,Vegetables,,Porvorim,238240.92
2024,July,01-07-2024,Food Cost,Ready to eat,,Porvorim,99548.54
2024,July,01-07-2024,Operating Cost,Salaries,,Porvorim,431599.45
2024,July,01-07-2024,Operating Cost,Rent,,Porvorim,206563.11
2024,July,01-07-2024,Operating Cost,Water,,Porvorim,42519.1
2024,July,01-07-2024,Operating Cost,Electricity,,Porvorim,85038.21
2024,July,01-07-2024,Operating Cost,Staff room rent,,Porvorim,26070
2024,July,01-07-2024,Operating Cost,Staff electricity,,Porvorim,15699.56
2024,July,01-07-2024,Operating Cost,Commission,,Porvorim,359995.04
2024,July,01-07-2024,Operating Cost,Admin expenses,,Porvorim,589994.68
2024,July,01-07-2024,Operating Cost,Repairs and maintenance,,Porvorim,40368.3
2024,July,01-07-2024,Operating Cost,Advertisement,,Porvorim,42519.1
2024,July,01-07-2024,Revenue,Sales,AC,Siolim,823977.32
2024,July,01-07-2024,Revenue,Sales,Non AC,Siolim,1853948.97
2024,July,01-07-2024,Revenue,Sales,Swiggy,Siolim,617982.99
2024,July,01-07-2024,Revenue,Sales,Zomato,Siolim,617982.99
2024,July,01-07-2024,Revenue,Sales,Takeaway,Siolim,205994.33
2024,July,01-07-2024,Food Cost,Bakery,,Siolim,62877.49
2024,July,01-07-2024,Food Cost,Beverages,,Siolim,94880.93
2024,July,01-07-2024,Food Cost,Fruits,,Siolim,134095.47
2024,July,01-07-2024,Food Cost,Groceries,,Siolim,415696.3
2024,July,01-07-2024,Food Cost,Milk products,,Siolim,195041.66
2024,July,01-07-2024,Food Cost,Spices,,Siolim,137658.54
2024,July,01-07-2024,Food Cost,Vegetables,,Siolim,225709.16
2024,July,01-07-2024,Food Cost,Ready to eat,,Siolim,101531.71
2024,July,01-07-2024,Operating Cost,Salaries,,Siolim,398143.49
2024,July,01-07-2024,Operating Cost,Rent,,Siolim,203138.17
2024,July,01-07-2024,Operating Cost,Water,,Siolim,41198.87
2024,July,01-07-2024,Operating Cost,Electricity,,Siolim,82397.73
2024,July,01-07-2024,Operating Cost,Staff room rent,,Siolim,25926.27
2024,July,01-07-2024,Operating Cost,Staff electricity,,Siolim,12474.41
2024,July,01-07-2024,Operating Cost,Commission,,Siolim,381614.82
2024,July,01-07-2024,Operating Cost,Admin expenses,,Siolim,547087.78
2024,July,01-07-2024,Operating Cost,Repairs and maintenance,,Siolim,37475.68
2024,July,01-07-2024,Operating Cost,Advertisement,,Siolim,41198.87
2024,July,01-07-2024,Revenue,Sales,AC,Margao,918372.81
2024,July,01-07-2024,Revenue,Sales,Non AC,Margao,2066338.83
2024,July,01-07-2024,Revenue,Sales,Swiggy,Margao,688779.61
2024,July,01-07-2024,Revenue,Sales,Zomato,Margao,688779.61
2024,July,01-07-2024,Revenue,Sales,Takeaway,Margao,229593.2
2024,July,01-07-2024,Food Cost,Bakery,,Margao,74974.34
2024,July,01-07-2024,Food Cost,Beverages,,Margao,113999.98
2024,July,01-07-2024,Food Cost,Fruits,,Margao,138450.44
2024,July,01-07-2024,Food Cost,Groceries,,Margao,540956.88
2024,July,01-07-2024,Food Cost,Milk products,,Margao,210164.16
2024,July,01-07-2024,Food Cost,Spices,,Margao,163650.34
2024,July,01-07-2024,Food Cost,Vegetables,,Margao,252565.31
2024,July,01-07-2024,Food Cost,Ready to eat,,Margao,93430.52
2024,July,01-07-2024,Operating Cost,Salaries,,Margao,421521.81
2024,July,01-07-2024,Operating Cost,Rent,,Margao,238860.69
2024,July,01-07-2024,Operating Cost,Water,,Margao,45918.64
2024,July,01-07-2024,Operating Cost,Electricity,,Margao,91837.28
2024,July,01-07-2024,Operating Cost,Staff room rent,,Margao,32294.36
2024,July,01-07-2024,Operating Cost,Staff electricity,,Margao,14433.52
2024,July,01-07-2024,Operating Cost,Commission,,Margao,432986.96
2024,July,01-07-2024,Operating Cost,Admin expenses,,Margao,591434.86
2024,July,01-07-2024,Operating Cost,Repairs and maintenance,,Margao,41560.69
2024,July,01-07-2024,Operating Cost,Advertisement,,Margao,45918.64
2024,August,01-08-2024,Revenue,Sales,AC,Baga,1160105.64
2024,August,01-08-2024,Revenue,Sales,Non AC,Baga,2610237.7
2024,August,01-08-2024,Revenue,Sales,Swiggy,Baga,870079.23
2024,August,01-08-2024,Revenue,Sales,Zomato,Baga,870079.23
2024,August,01-08-2024,Revenue,Sales,Takeaway,Baga,290026.41
2024,August,01-08-2024,Food Cost,Bakery,,Baga,96198.18
2024,August,01-08-2024,Food Cost,Beverages,,Baga,135626.82
2024,August,01-08-2024,Food Cost,Fruits,,Baga,185842.54
2024,August,01-08-2024,Food Cost,Groceries,,Baga,689790.07
2024,August,01-08-2024,Food Cost,Milk products,,Baga,249180.49
2024,August,01-08-2024,Food Cost,Spices,,Baga,174080.35
2024,August,01-08-2024,Food Cost,Vegetables,,Baga,305801.21
2024,August,01-08-2024,Food Cost,Ready to eat,,Baga,122329.99
2024,August,01-08-2024,Operating Cost,Salaries,,Baga,598827.34
2024,August,01-08-2024,Operating Cost,Rent,,Baga,305538.37
2024,August,01-08-2024,Operating Cost,Water,,Baga,58005.28
2024,August,01-08-2024,Operating Cost,Electricity,,Baga,116010.56
2024,August,01-08-2024,Operating Cost,Staff room rent,,Baga,50139.13
2024,August,01-08-2024,Operating Cost,Staff electricity,,Baga,19278.23
2024,August,01-08-2024,Operating Cost,Commission,,Baga,541195.78
2024,August,01-08-2024,Operating Cost,Admin expenses,,Baga,792916.85
2024,August,01-08-2024,Operating Cost,Repairs and maintenance,,Baga,50380.27
2024,August,01-08-2024,Operating Cost,Advertisement,,Baga,58005.28
2024,August,01-08-2024,Revenue,Sales,AC,KTC,837767.56
2024,August,01-08-2024,Revenue,Sales,Non AC,KTC,1884977.01
2024,August,01-08-2024,Revenue,Sales,Swiggy,KTC,628325.67
2024,August,01-08-2024,Revenue,Sales,Zomato,KTC,628325.67
2024,August,01-08-2024,Revenue,Sales,Takeaway,KTC,209441.89
2024,August,01-08-2024,Food Cost,Bakery,,KTC,69798.76
2024,August,01-08-2024,Food Cost,Beverages,,KTC,103011.85
2024,August,01-08-2024,Food Cost,Fruits,,KTC,133830.7
2024,August,01-08-2024,Food Cost,Groceries,,KTC,427549.15
2024,August,01-08-2024,Food Cost,Milk products,,KTC,184393.78
2024,August,01-08-2024,Food Cost,Spices,,KTC,156199.21
2024,August,01-08-2024,Food Cost,Vegetables,,KTC,242107.32
2024,August,01-08-2024,Food Cost,Ready to eat,,KTC,86252.75
2024,August,01-08-2024,Operating Cost,Salaries,,KTC,376997.98
2024,August,01-08-2024,Operating Cost,Rent,,KTC,227214.04
2024,August,01-08-2024,Operating Cost,Water,,KTC,41888.38
2024,August,01-08-2024,Operating Cost,Electricity,,KTC,83776.76
2024,August,01-08-2024,Operating Cost,Staff room rent,,KTC,21214.32
2024,August,01-08-2024,Operating Cost,Staff electricity,,KTC,14829.74
2024,August,01-08-2024,Operating Cost,Commission,,KTC,406413.67
2024,August,01-08-2024,Operating Cost,Admin expenses,,KTC,623001.44
2024,August,01-08-2024,Operating Cost,Repairs and maintenance,,KTC,38250.33
2024,August,01-08-2024,Operating Cost,Advertisement,,KTC,41888.38
2024,August,01-08-2024,Revenue,Sales,AC,Khorlim,834022.55
2024,August,01-08-2024,Revenue,Sales,Non AC,Khorlim,1876550.75
2024,August,01-08-2024,Revenue,Sales,Swiggy,Khorlim,625516.92
2024,August,01-08-2024,Revenue,Sales,Zomato,Khorlim,625516.92
2024,August,01-08-2024,Revenue,Sales,Takeaway,Khorlim,208505.64
2024,August,01-08-2024,Food Cost,Bakery,,Khorlim,67129.41
2024,August,01-08-2024,Food Cost,Beverages,,Khorlim,91325.03
2024,August,01-08-2024,Food Cost,Fruits,,Khorlim,132698.85
2024,August,01-08-2024,Food Cost,Groceries,,Khorlim,449431.93
2024,August,01-08-2024,Food Cost,Milk products,,Khorlim,176825.26
2024,August,01-08-2024,Food Cost,Spices,,Khorlim,129063.54
2024,August,01-08-2024,Food Cost,Vegetables,,Khorlim,221638.09
2024,August,01-08-2024,Food Cost,Ready to eat,,Khorlim,85417.35
2024,August,01-08-2024,Operating Cost,Salaries,,Khorlim,390063.75
2024,August,01-08-2024,Operating Cost,Rent,,Khorlim,249150.57
2024,August,01-08-2024,Operating Cost,Water,,Khorlim,41701.13
2024,August,01-08-2024,Operating Cost,Electricity,,Khorlim,83402.26
2024,August,01-08-2024,Operating Cost,Staff room rent,,Khorlim,39066
2024,August,01-08-2024,Operating Cost,Staff electricity,,Khorlim,16661.97
2024,August,01-08-2024,Operating Cost,Commission,,Khorlim,382208.72
2024,August,01-08-2024,Operating Cost,Admin expenses,,Khorlim,602056.76
2024,August,01-08-2024,Operating Cost,Repairs and maintenance,,Khorlim,36087.66
2024,August,01-08-2024,Operating Cost,Advertisement,,Khorlim,41701.13
2024,August,01-08-2024,Revenue,Sales,AC,Panaji,961081.49
2024,August,01-08-2024,Revenue,Sales,Non AC,Panaji,2162433.35
2024,August,01-08-2024,Revenue,Sales,Swiggy,Panaji,720811.12
2024,August,01-08-2024,Revenue,Sales,Zomato,Panaji,720811.12
2024,August,01-08-2024,Revenue,Sales,Takeaway,Panaji,240270.37
2024,August,01-08-2024,Food Cost,Bakery,,Panaji,78544.45
2024,August,01-08-2024,Food Cost,Beverages,,Panaji,112499.19
2024,August,01-08-2024,Food Cost,Fruits,,Panaji,148706.79
2024,August,01-08-2024,Food Cost,Groceries,,Panaji,493343.3
2024,August,01-08-2024,Food Cost,Milk products,,Panaji,222605.51
2024,August,01-08-2024,Food Cost,Spices,,Panaji,150328.8
2024,August,01-08-2024,Food Cost,Vegetables,,Panaji,268069.29
2024,August,01-08-2024,Food Cost,Ready to eat,,Panaji,112769.03
2024,August,01-08-2024,Operating Cost,Salaries,,Panaji,499821.14
2024,August,01-08-2024,Operating Cost,Rent,,Panaji,264631.11
2024,August,01-08-2024,Operating Cost,Water,,Panaji,48054.07
2024,August,01-08-2024,Operating Cost,Electricity,,Panaji,96108.15
2024,August,01-08-2024,Operating Cost,Staff room rent,,Panaji,41572.76
2024,August,01-08-2024,Operating Cost,Staff electricity,,Panaji,17391.6
2024,August,01-08-2024,Operating Cost,Commission,,Panaji,402370.21
2024,August,01-08-2024,Operating Cost,Admin expenses,,Panaji,580352.37
2024,August,01-08-2024,Operating Cost,Repairs and maintenance,,Panaji,41177.93
2024,August,01-08-2024,Operating Cost,Advertisement,,Panaji,48054.07
2024,August,01-08-2024,Revenue,Sales,AC,Porvorim,1046842.38
2024,August,01-08-2024,Revenue,Sales,Non AC,Porvorim,2355395.35
2024,August,01-08-2024,Revenue,Sales,Swiggy,Porvorim,785131.78
2024,August,01-08-2024,Revenue,Sales,Zomato,Porvorim,785131.78
2024,August,01-08-2024,Revenue,Sales,Takeaway,Porvorim,261710.59
2024,August,01-08-2024,Food Cost,Bakery,,Porvorim,87410.91
2024,August,01-08-2024,Food Cost,Beverages,,Porvorim,109820.2
2024,August,01-08-2024,Food Cost,Fruits,,Porvorim,158997.82
2024,August,01-08-2024,Food Cost,Groceries,,Porvorim,624282.35
2024,August,01-08-2024,Food Cost,Milk products,,Porvorim,215023.76
2024,August,01-08-2024,Food Cost,Spices,,Porvorim,182071.59
2024,August,01-08-2024,Food Cost,Vegetables,,Porvorim,292360.24
2024,August,01-08-2024,Food Cost,Ready to eat,,Porvorim,118852.58
2024,August,01-08-2024,Operating Cost,Salaries,,Porvorim,480085.28
2024,August,01-08-2024,Operating Cost,Rent,,Porvorim,215338.29
2024,August,01-08-2024,Operating Cost,Water,,Porvorim,52342.12
2024,August,01-08-2024,Operating Cost,Electricity,,Porvorim,104684.24
2024,August,01-08-2024,Operating Cost,Staff room rent,,Porvorim,40417.14
2024,August,01-08-2024,Operating Cost,Staff electricity,,Porvorim,16926.08
2024,August,01-08-2024,Operating Cost,Commission,,Porvorim,485501.85
2024,August,01-08-2024,Operating Cost,Admin expenses,,Porvorim,756877.64
2024,August,01-08-2024,Operating Cost,Repairs and maintenance,,Porvorim,42308.96
2024,August,01-08-2024,Operating Cost,Advertisement,,Porvorim,52342.12
2024,August,01-08-2024,Revenue,Sales,AC,Siolim,1075724.16
2024,August,01-08-2024,Revenue,Sales,Non AC,Siolim,2420379.37
2024,August,01-08-2024,Revenue,Sales,Swiggy,Siolim,806793.12
2024,August,01-08-2024,Revenue,Sales,Zomato,Siolim,806793.12
2024,August,01-08-2024,Revenue,Sales,Takeaway,Siolim,268931.04
2024,August,01-08-2024,Food Cost,Bakery,,Siolim,83393.49
2024,August,01-08-2024,Food Cost,Beverages,,Siolim,115849.33
2024,August,01-08-2024,Food Cost,Fruits,,Siolim,171260.2
2024,August,01-08-2024,Food Cost,Groceries,,Siolim,634455.15
2024,August,01-08-2024,Food Cost,Milk products,,Siolim,258707.6
2024,August,01-08-2024,Food Cost,Spices,,Siolim,192722.99
2024,August,01-08-2024,Food Cost,Vegetables,,Siolim,308206.9
2024,August,01-08-2024,Food Cost,Ready to eat,,Siolim,117383.63
2024,August,01-08-2024,Operating Cost,Salaries,,Siolim,553026.08
2024,August,01-08-2024,Operating Cost,Rent,,Siolim,265293.11
2024,August,01-08-2024,Operating Cost,Water,,Siolim,53786.21
2024,August,01-08-2024,Operating Cost,Electricity,,Siolim,107572.42
2024,August,01-08-2024,Operating Cost,Staff room rent,,Siolim,41858.17
2024,August,01-08-2024,Operating Cost,Staff electricity,,Siolim,18064.75
2024,August,01-08-2024,Operating Cost,Commission,,Siolim,528324.62
2024,August,01-08-2024,Operating Cost,Admin expenses,,Siolim,648812.4
2024,August,01-08-2024,Operating Cost,Repairs and maintenance,,Siolim,46425.81
2024,August,01-08-2024,Operating Cost,Advertisement,,Siolim,53786.21
2024,August,01-08-2024,Revenue,Sales,AC,Margao,1106610.93
2024,August,01-08-2024,Revenue,Sales,Non AC,Margao,2489874.58
2024,August,01-08-2024,Revenue,Sales,Swiggy,Margao,829958.19
2024,August,01-08-2024,Revenue,Sales,Zomato,Margao,829958.19
2024,August,01-08-2024,Revenue,Sales,Takeaway,Margao,276652.73
2024,August,01-08-2024,Food Cost,Bakery,,Margao,90765.42
2024,August,01-08-2024,Food Cost,Beverages,,Margao,119828.04
2024,August,01-08-2024,Food Cost,Fruits,,Margao,177207.08
2024,August,01-08-2024,Food Cost,Groceries,,Margao,597120.31
2024,August,01-08-2024,Food Cost,Milk products,,Margao,263166.12
2024,August,01-08-2024,Food Cost,Spices,,Margao,191121.87
2024,August,01-08-2024,Food Cost,Vegetables,,Margao,299464.39
2024,August,01-08-2024,Food Cost,Ready to eat,,Margao,136520.65
2024,August,01-08-2024,Operating Cost,Salaries,,Margao,525737.47
2024,August,01-08-2024,Operating Cost,Rent,,Margao,234651.02
2024,August,01-08-2024,Operating Cost,Water,,Margao,55330.55
2024,August,01-08-2024,Operating Cost,Electricity,,Margao,110661.09
2024,August,01-08-2024,Operating Cost,Staff room rent,,Margao,38118.3
2024,August,01-08-2024,Operating Cost,Staff electricity,,Margao,16942.42
2024,August,01-08-2024,Operating Cost,Commission,,Margao,480192.26
2024,August,01-08-2024,Operating Cost,Admin expenses,,Margao,747946.98
2024,August,01-08-2024,Operating Cost,Repairs and maintenance,,Margao,46056.29
2024,August,01-08-2024,Operating Cost,Advertisement,,Margao,55330.55
2024,September,01-09-2024,Revenue,Sales,AC,Baga,1199099.76
2024,September,01-09-2024,Revenue,Sales,Non AC,Baga,2697974.45
2024,September,01-09-2024,Revenue,Sales,Swiggy,Baga,899324.82
2024,September,01-09-2024,Revenue,Sales,Zomato,Baga,899324.82
2024,September,01-09-2024,Revenue,Sales,Takeaway,Baga,299774.94
2024,September,01-09-2024,Food Cost,Bakery,,Baga,95349.29
2024,September,01-09-2024,Food Cost,Beverages,,Baga,130543.85
2024,September,01-09-2024,Food Cost,Fruits,,Baga,187072.23
2024,September,01-09-2024,Food Cost,Groceries,,Baga,613357.05
2024,September,01-09-2024,Food Cost,Milk products,,Baga,292776.61
2024,September,01-09-2024,Food Cost,Spices,,Baga,204735.83
2024,September,01-09-2024,Food Cost,Vegetables,,Baga,322993.97
2024,September,01-09-2024,Food Cost,Ready to eat,,Baga,139685.84
2024,September,01-09-2024,Operating Cost,Salaries,,Baga,592599.11
2024,September,01-09-2024,Operating Cost,Rent,,Baga,317549.61
2024,September,01-09-2024,Operating Cost,Water,,Baga,59954.99
2024,September,01-09-2024,Operating Cost,Electricity,,Baga,119909.98
2024,September,01-09-2024,Operating Cost,Staff room rent,,Baga,58171.45
2024,September,01-09-2024,Operating Cost,Staff electricity,,Baga,21876.17
