Year,Month,Location,Item,Category,UOM,Price,Opening Stock (Qty),Purchases (Qty),Consumption (Qty),Ideal Closing Stock,Actual Closing Stock,Ideal Closing stock Value,Actual Closing stock Value,Variance
2023,May,Khorlim,Mineral Water,Beverages,Pcs,175.21,28,92,76,44,46,7709.24,8059.66,350.42
2023,June,Khorlim,Mineral Water,Beverages,Pcs,169.13,46,93,114,25,24,4228.25,4059.12,-169.13
2023,July,Khorlim,Mineral Water,Beverages,Pcs,174.76,24,54,74,4,3,699.04,524.28,-174.76
2023,August,Khorlim,Mineral Water,Beverages,Pcs,161.08,3,87,38,52,52,8376.16,8376.16,0
2023,September,Khorlim,Mineral Water,Beverages,Pcs,168.67,52,31,20,63,63,10626.21,10626.21,0
2023,October,Khorlim,Mineral Water,Beverages,Pcs,169.5,63,32,45,50,50,8475,8475,0
2023,November,Khorlim,Mineral Water,Beverages,Pcs,174.72,50,53,54,49,49,8561.28,8561.28,0
2023,December,Khorlim,Mineral Water,Beverages,Pcs,167.5,49,35,76,8,9,1340,1507.5,167.5
2024,January,Khorlim,Mineral Water,Beverages,Pcs,171.53,9,65,48,26,26,4459.78,4459.78,0
2024,February,Khorlim,Mineral Water,Beverages,Pcs,168.52,26,62,35,53,53,8931.56,8931.56,0
2024,March,Khorlim,Mineral Water,Beverages,Pcs,175.74,53,63,96,20,19,3514.8,3339.06,-175.74
2024,April,Khorlim,Mineral Water,Beverages,Pcs,167.69,19,90,98,11,9,1844.59,1509.21,-335.38
2024,May,Khorlim,Mineral Water,Beverages,Pcs,166.09,9,33,36,6,8,996.54,1328.72,332.18
2024,June,Khorlim,Mineral Water,Beverages,Pcs,164.59,8,30,28,10,9,1645.9,1481.31,-164.59
2024,July,Khorlim,Mineral Water,Beverages,Pcs,169.3,9,46,27,28,28,4740.4,4740.4,0
2024,August,Khorlim,Mineral Water,Beverages,Pcs,165.65,28,95,21,102,100,16896.3,16565,-331.3
2024,September,Khorlim,Mineral Water,Beverages,Pcs,173.43,100,83,127,56,54,9712.08,9365.22,-346.86
2024,October,Khorlim,Mineral Water,Beverages,Pcs,176.68,54,35,71,18,18,3180.24,3180.24,0
2024,November,Khorlim,Mineral Water,Beverages,Pcs,160.92,18,80,30,68,69,10942.56,11103.48,160.92
2024,December,Khorlim,Mineral Water,Beverages,Pcs,171.07,69,78,129,18,16,3079.26,2737.12,-342.14
2022,January,KTC,Mineral Water,Beverages,Pcs,165.01,91,42,121,12,13,1980.12,2145.13,165.01
2022,February,KTC,Mineral Water,Beverages,Pcs,166.58,13,97,33,77,77,12826.66,12826.66,0
2022,March,KTC,Mineral Water,Beverages,Pcs,172.76,77,98,65,110,112,19003.6,19349.12,345.52
2022,April,KTC,Mineral Water,Beverages,Pcs,167.93,112,85,30,167,169,28044.31,28380.17,335.86
2022,May,KTC,Mineral Water,Beverages,Pcs,165.17,169,56,50,175,177,28904.75,29235.09,330.34
2022,June,KTC,Mineral Water,Beverages,Pcs,175.15,177,95,127,145,147,25396.75,25747.05,350.3
2022,July,KTC,Mineral Water,Beverages,Pcs,164.94,147,94,172,69,67,11380.86,11050.98,-329.88
2022,August,KTC,Mineral Water,Beverages,Pcs,174.65,67,81,82,66,66,11526.9,11526.9,0
2022,September,KTC,Mineral Water,Beverages,Pcs,163.18,66,87,138,15,17,2447.7,2774.06,326.36
2022,October,KTC,Mineral Water,Beverages,Pcs,168.53,17,64,35,46,44,7752.38,7415.32,-337.06
2022,November,KTC,Mineral Water,Beverages,Pcs,163.34,44,69,65,48,48,7840.32,7840.32,0
2022,December,KTC,Mineral Water,Beverages,Pcs,165.06,48,55,91,12,13,1980.72,2145.78,165.06
2023,January,KTC,Mineral Water,Beverages,Pcs,170.19,13,56,63,6,7,1021.14,1191.33,170.19
2023,February,KTC,Mineral Water,Beverages,Pcs,170.9,7,70,48,29,27,4956.1,4614.3,-341.8
2023,March,KTC,Mineral Water,Beverages,Pcs,172.48,27,92,38,81,81,13970.88,13970.88,0
2023,April,KTC,Mineral Water,Beverages,Pcs,164.29,81,82,116,47,47,7721.63,7721.63,0
2023,May,KTC,Mineral Water,Beverages,Pcs,172.67,47,39,39,47,47,8115.49,8115.49,0
2023,June,KTC,Mineral Water,Beverages,Pcs,173.22,47,31,59,19,21,3291.18,3637.62,346.44
2023,July,KTC,Mineral Water,Beverages,Pcs,165.21,21,31,34,18,16,2973.78,2643.36,-330.42
2023,August,KTC,Mineral Water,Beverages,Pcs,162.56,16,52,66,2,2,325.12,325.12,0
2023,September,KTC,Mineral Water,Beverages,Pcs,170.24,2,74,37,39,39,6639.36,6639.36,0
2023,October,KTC,Mineral Water,Beverages,Pcs,167.99,39,48,37,50,52,8399.5,8735.48,335.98
2023,November,KTC,Mineral Water,Beverages,Pcs,166.54,52,50,67,35,33,5828.9,5495.82,-333.08
2023,December,KTC,Mineral Water,Beverages,Pcs,166.27,33,30,41,22,23,3657.94,3824.21,166.27
2024,January,KTC,Mineral Water,Beverages,Pcs,162.04,23,95,112,6,5,972.24,810.2,-162.04
2024,February,KTC,Mineral Water,Beverages,Pcs,168.22,5,76,77,4,2,672.88,336.44,-336.44
2024,March,KTC,Mineral Water,Beverages,Pcs,175.44,2,77,46,33,33,5789.52,5789.52,0
2024,April,KTC,Mineral Water,Beverages,Pcs,171.87,33,57,79,11,11,1890.57,1890.57,0
2024,May,KTC,Mineral Water,Beverages,Pcs,161.81,11,66,35,42,42,6796.02,6796.02,0
2024,June,KTC,Mineral Water,Beverages,Pcs,175.04,42,67,20,89,91,15578.56,15928.64,350.08
2024,July,KTC,Mineral Water,Beverages,Pcs,171.09,91,68,114,45,45,7699.05,7699.05,0
2024,August,KTC,Mineral Water,Beverages,Pcs,165.39,45,54,42,57,57,9427.23,9427.23,0
2024,September,KTC,Mineral Water,Beverages,Pcs,176.43,57,67,109,15,16,2646.45,2822.88,176.43
2024,October,KTC,Mineral Water,Beverages,Pcs,172.21,16,89,36,69,69,11882.49,11882.49,0
2024,November,KTC,Mineral Water,Beverages,Pcs,173.33,69,95,39,125,126,21666.25,21839.58,173.33
2024,December,KTC,Mineral Water,Beverages,Pcs,163,126,88,151,63,65,10269,10595,326
2022,January,Margao,Mineral Water,Beverages,Pcs,172.24,75,31,27,79,80,13606.96,13779.2,172.24
2022,February,Margao,Mineral Water,Beverages,Pcs,168.96,80,69,124,25,23,4224,3886.08,-337.92
2022,March,Margao,Mineral Water,Beverages,Pcs,173.1,23,61,72,12,14,2077.2,2423.4,346.2
2022,April,Margao,Mineral Water,Beverages,Pcs,173.24,14,55,61,8,10,1385.92,1732.4,346.48
2022,May,Margao,Mineral Water,Beverages,Pcs,175.59,10,79,64,25,25,4389.75,4389.75,0
2022,June,Margao,Mineral Water,Beverages,Pcs,162.27,25,81,37,69,71,11196.63,11521.17,324.54
2022,July,Margao,Mineral Water,Beverages,Pcs,169.87,71,58,107,22,23,3737.14,3907.01,169.87
2022,August,Margao,Mineral Water,Beverages,Pcs,171.98,23,89,60,52,52,8942.96,8942.96,0
2022,September,Margao,Mineral Water,Beverages,Pcs,170.35,52,86,113,25,25,4258.75,4258.75,0
2022,October,Margao,Mineral Water,Beverages,Pcs,170.82,25,48,40,33,33,5637.06,5637.06,0
2022,November,Margao,Mineral Water,Beverages,Pcs,162.81,33,55,75,13,15,2116.53,2442.15,325.62
2022,December,Margao,Mineral Water,Beverages,Pcs,172.04,15,59,45,29,30,4989.16,5161.2,172.04
2023,January,Margao,Mineral Water,Beverages,Pcs,166.06,30,83,95,18,18,2989.08,2989.08,0
2023,February,Margao,Mineral Water,Beverages,Pcs,165.49,18,57,36,39,41,6454.11,6785.09,330.98
2023,March,Margao,Mineral Water,Beverages,Pcs,173.27,41,82,72,51,50,8836.77,8663.5,-173.27
2023,April,Margao,Mineral Water,Beverages,Pcs,169.18,50,41,21,70,68,11842.6,11504.24,-338.36
2023,May,Margao,Mineral Water,Beverages,Pcs,165.64,68,97,153,12,14,1987.68,2318.96,331.28
2023,June,Margao,Mineral Water,Beverages,Pcs,162.89,14,79,43,50,48,8144.5,7818.72,-325.78
2023,July,Margao,Mineral Water,Beverages,Pcs,174.83,48,83,29,102,101,17832.66,17657.83,-174.83
2023,August,Margao,Mineral Water,Beverages,Pcs,172.15,101,98,25,174,175,29954.1,30126.25,172.15
2023,September,Margao,Mineral Water,Beverages,Pcs,162.51,175,43,52,166,166,26976.66,26976.66,0
2023,October,Margao,Mineral Water,Beverages,Pcs,160.2,166,69,28,207,207,33161.4,33161.4,0
2023,November,Margao,Mineral Water,Beverages,Pcs,160.53,207,77,264,20,21,3210.6,3371.13,160.53
2023,December,Margao,Mineral Water,Beverages,Pcs,170.9,21,60,25,56,58,9570.4,9912.2,341.8
2024,January,Margao,Mineral Water,Beverages,Pcs,173.02,58,96,31,123,124,21281.46,21454.48,173.02
2024,February,Margao,Mineral Water,Beverages,Pcs,173.58,124,93,138,79,79,13712.82,13712.82,0
2024,March,Margao,Mineral Water,Beverages,Pcs,164.82,79,33,40,72,73,11867.04,12031.86,164.82
2024,April,Margao,Mineral Water,Beverages,Pcs,168.57,73,36,96,13,13,2191.41,2191.41,0
2024,May,Margao,Mineral Water,Beverages,Pcs,160.94,13,40,44,9,10,1448.46,1609.4,160.94
2024,June,Margao,Mineral Water,Beverages,Pcs,165.67,10,53,41,22,22,3644.74,3644.74,0
2024,July,Margao,Mineral Water,Beverages,Pcs,163.19,22,78,41,59,61,9628.21,9954.59,326.38
2024,August,Margao,Mineral Water,Beverages,Pcs,165.2,61,61,77,45,45,7434,7434,0
2024,September,Margao,Mineral Water,Beverages,Pcs,172.04,45,92,127,10,8,1720.4,1376.32,-344.08
2024,October,Margao,Mineral Water,Beverages,Pcs,167.69,8,67,65,10,10,1676.9,1676.9,0
2024,November,Margao,Mineral Water,Beverages,Pcs,165.95,10,36,29,17,18,2821.15,2987.1,165.95
2024,December,Margao,Mineral Water,Beverages,Pcs,168.91,18,49,64,3,3,506.73,506.73,0
2022,January,Porvorim,Mineral Water,Beverages,Pcs,168,70,59,82,47,47,7896,7896,0
2022,February,Porvorim,Mineral Water,Beverages,Pcs,174.48,47,67,42,72,74,12562.56,12911.52,348.96
2022,March,Porvorim,Mineral Water,Beverages,Pcs,164.91,74,35,65,44,46,7256.04,7585.86,329.82
2022,April,Porvorim,Mineral Water,Beverages,Pcs,163.58,46,62,43,65,66,10632.7,10796.28,163.58
2022,May,Porvorim,Mineral Water,Beverages,Pcs,171.5,66,99,103,62,60,10633,10290,-343
2022,June,Porvorim,Mineral Water,Beverages,Pcs,169.24,60,67,30,97,97,16416.28,16416.28,0
2022,July,Porvorim,Mineral Water,Beverages,Pcs,162.19,97,58,49,106,106,17192.14,17192.14,0
2022,August,Porvorim,Mineral Water,Beverages,Pcs,173.86,106,78,124,60,61,10431.6,10605.46,173.86
2022,September,Porvorim,Mineral Water,Beverages,Pcs,169.01,61,67,79,49,49,8281.49,8281.49,0
2022,October,Porvorim,Mineral Water,Beverages,Pcs,176.74,49,36,24,61,61,10781.14,10781.14,0
2022,November,Porvorim,Mineral Water,Beverages,Pcs,174.98,61,44,58,47,48,8224.06,8399.04,174.98
2022,December,Porvorim,Mineral Water,Beverages,Pcs,171.02,48,31,34,45,45,7695.9,7695.9,0
2023,January,Porvorim,Mineral Water,Beverages,Pcs,161.43,45,89,44,90,91,14528.7,14690.13,161.43
2023,February,Porvorim,Mineral Water,Beverages,Pcs,160.22,91,38,68,61,62,9773.42,9933.64,160.22
2023,March,Porvorim,Mineral Water,Beverages,Pcs,160.64,62,34,36,60,61,9638.4,9799.04,160.64
2023,April,Porvorim,Mineral Water,Beverages,Pcs,175.67,61,83,66,78,80,13702.26,14053.6,351.34
2023,May,Porvorim,Mineral Water,Beverages,Pcs,175.34,80,91,170,1,1,175.34,175.34,0
2023,June,Porvorim,Mineral Water,Beverages,Pcs,175.72,1,36,30,7,8,1230.04,1405.76,175.72
2023,July,Porvorim,Mineral Water,Beverages,Pcs,173.54,8,89,29,68,70,11800.72,12147.8,347.08
2023,August,Porvorim,Mineral Water,Beverages,Pcs,162.87,70,80,26,124,125,20195.88,20358.75,162.87
2023,September,Porvorim,Mineral Water,Beverages,Pcs,166.25,125,71,169,27,29,4488.75,4821.25,332.5
2023,October,Porvorim,Mineral Water,Beverages,Pcs,164.43,29,84,22,91,93,14963.13,15291.99,328.86
2023,November,Porvorim,Mineral Water,Beverages,Pcs,165.14,93,48,61,80,80,13211.2,13211.2,0
2023,December,Porvorim,Mineral Water,Beverages,Pcs,170.34,80,49,52,77,78,13116.18,13286.52,170.34
2024,January,Porvorim,Mineral Water,Beverages,Pcs,163.9,78,60,25,113,111,18520.7,18192.9,-327.8
2024,February,Porvorim,Mineral Water,Beverages,Pcs,167.73,111,63,102,72,70,12076.56,11741.1,-335.46
2024,March,Porvorim,Mineral Water,Beverages,Pcs,167.95,70,75,70,75,73,12596.25,12260.35,-335.9
2024,April,Porvorim,Mineral Water,Beverages,Pcs,164.6,73,33,101,5,5,823,823,0
2024,May,Porvorim,Mineral Water,Beverages,Pcs,174.38,5,93,20,78,76,13601.64,13252.88,-348.76
2024,June,Porvorim,Mineral Water,Beverages,Pcs,165.25,76,94,135,35,33,5783.75,5453.25,-330.5
2024,July,Porvorim,Mineral Water,Beverages,Pcs,162.36,33,30,43,20,20,3247.2,3247.2,0
2024,August,Porvorim,Mineral Water,Beverages,Pcs,164.98,20,93,39,74,74,12208.52,12208.52,0
2024,September,Porvorim,Mineral Water,Beverages,Pcs,163.21,74,69,107,36,37,5875.56,6038.77,163.21
2024,October,Porvorim,Mineral Water,Beverages,Pcs,167.49,37,85,66,56,54,9379.44,9044.46,-334.98
2024,November,Porvorim,Mineral Water,Beverages,Pcs,163.84,54,62,34,82,81,13434.88,13271.04,-163.84
2024,December,Porvorim,Mineral Water,Beverages,Pcs,164.81,81,60,34,107,107,17634.67,17634.67,0
2022,January,Siolim,Mineral Water,Beverages,Pcs,164.67,136,42,115,63,61,10374.21,10044.87,-329.34
2022,February,Siolim,Mineral Water,Beverages,Pcs,175.51,61,54,95,20,20,3510.2,3510.2,0
2022,March,Siolim,Mineral Water,Beverages,Pcs,170.13,20,83,77,26,24,4423.38,4083.12,-340.26
2022,April,Siolim,Mineral Water,Beverages,Pcs,171.66,24,39,21,42,42,7209.72,7209.72,0
2022,May,Siolim,Mineral Water,Beverages,Pcs,163.26,42,45,29,58,60,9469.08,9795.6,326.52
2022,June,Siolim,Mineral Water,Beverages,Pcs,164.75,60,44,25,79,77,13015.25,12685.75,-329.5
2022,July,Siolim,Mineral Water,Beverages,Pcs,167.71,77,64,126,15,13,2515.65,2180.23,-335.42
2022,August,Siolim,Mineral Water,Beverages,Pcs,172.68,13,67,35,45,47,7770.6,8115.96,345.36
2022,September,Siolim,Mineral Water,Beverages,Pcs,175.45,47,93,29,111,111,19474.95,19474.95,0
2022,October,Siolim,Mineral Water,Beverages,Pcs,163.5,111,99,64,146,146,23871,23871,0
2022,November,Siolim,Mineral Water,Beverages,Pcs,161.19,146,86,59,173,171,27885.87,27563.49,-322.38
2022,December,Siolim,Mineral Water,Beverages,Pcs,164.28,171,97,87,181,179,29734.68,29406.12,-328.56
2023,January,Siolim,Mineral Water,Beverages,Pcs,172.32,179,74,50,203,203,34980.96,34980.96,0
2023,February,Siolim,Mineral Water,Beverages,Pcs,166.66,203,72,104,171,171,28498.86,28498.86,0
2023,March,Siolim,Mineral Water,Beverages,Pcs,172.72,171,58,119,110,110,18999.2,18999.2,0
2023,April,Siolim,Mineral Water,Beverages,Pcs,162.8,110,40,52,98,98,15954.4,15954.4,0
2023,May,Siolim,Mineral Water,Beverages,Pcs,170.02,98,46,31,113,111,19212.26,18872.22,-340.04
2023,June,Siolim,Mineral Water,Beverages,Pcs,174.21,111,36,97,50,48,8710.5,8362.08,-348.42
2023,July,Siolim,Mineral Water,Beverages,Pcs,160.62,48,36,33,51,50,8191.62,8031,-160.62
2023,August,Siolim,Mineral Water,Beverages,Pcs,175.19,50,82,24,108,106,18920.52,18570.14,-350.38
2023,September,Siolim,Mineral Water,Beverages,Pcs,170.74,106,73,129,50,49,8537,8366.26,-170.74
2023,October,Siolim,Mineral Water,Beverages,Pcs,175.79,49,50,23,76,74,13360.04,13008.46,-351.58
2023,November,Siolim,Mineral Water,Beverages,Pcs,162.96,74,64,54,84,86,13688.64,14014.56,325.92
2023,December,Siolim,Mineral Water,Beverages,Pcs,174.13,86,97,140,43,43,7487.59,7487.59,0
2024,January,Siolim,Mineral Water,Beverages,Pcs,170.93,43,67,61,49,49,8375.57,8375.57,0
2024,February,Siolim,Mineral Water,Beverages,Pcs,170.16,49,64,47,66,64,11230.56,10890.24,-340.32
2024,March,Siolim,Mineral Water,Beverages,Pcs,167.01,64,77,74,67,66,11189.67,11022.66,-167.01
2024,April,Siolim,Mineral Water,Beverages,Pcs,171.3,66,58,74,50,49,8565,8393.7,-171.3
2024,May,Siolim,Mineral Water,Beverages,Pcs,166.71,49,36,25,60,60,10002.6,10002.6,0
2024,June,Siolim,Mineral Water,Beverages,Pcs,176.65,60,82,112,30,30,5299.5,5299.5,0
2024,July,Siolim,Mineral Water,Beverages,Pcs,174.07,30,46,57,19,19,3307.33,3307.33,0
2024,August,Siolim,Mineral Water,Beverages,Pcs,160.69,19,40,29,30,30,4820.7,4820.7,0
2024,September,Siolim,Mineral Water,Beverages,Pcs,162.15,30,58,70,18,16,2918.7,2594.4,-324.3
2024,October,Siolim,Mineral Water,Beverages,Pcs,162.83,16,95,87,24,22,3907.92,3582.26,-325.66
2024,November,Siolim,Mineral Water,Beverages,Pcs,176.05,22,93,23,92,90,16196.6,15844.5,-352.1
2024,December,Siolim,Mineral Water,Beverages,Pcs,172.09,90,36,101,25,26,4302.25,4474.34,172.09
2022,January,Baga,Ice Cream,Dairy products,Kg,199.46,128,95,125,98,98,19547.08,19547.08,0
2022,February,Baga,Ice Cream,Dairy products,Kg,210.69,98,81,86,93,93,19594.17,19594.17,0
2022,March,Baga,Ice Cream,Dairy products,Kg,207.34,93,98,72,119,121,24673.46,25088.14,414.68
2022,April,Baga,Ice Cream,Dairy products,Kg,210.38,121,41,66,96,96,20196.48,20196.48,0
2022,May,Baga,Ice Cream,Dairy products,Kg,216.26,96,80,106,70,70,15138.2,15138.2,0
2022,June,Baga,Ice Cream,Dairy products,Kg,209.92,70,96,21,145,145,30438.4,30438.4,0
2022,July,Baga,Ice Cream,Dairy products,Kg,213.13,145,42,153,34,34,7246.42,7246.42,0
2022,August,Baga,Ice Cream,Dairy products,Kg,209.18,34,33,56,11,11,2300.98,2300.98,0
2022,September,Baga,Ice Cream,Dairy products,Kg,213.68,11,41,37,15,15,3205.2,3205.2,0
2022,October,Baga,Ice Cream,Dairy products,Kg,207.21,15,69,62,22,23,4558.62,4765.83,207.21
2022,November,Baga,Ice Cream,Dairy products,Kg,203.15,23,84,59,48,48,9751.2,9751.2,0
2022,December,Baga,Ice Cream,Dairy products,Kg,200.55,48,68,101,15,15,3008.25,3008.25,0
2023,January,Baga,Ice Cream,Dairy products,Kg,210.97,15,56,57,14,13,2953.58,2742.61,-210.97
2023,February,Baga,Ice Cream,Dairy products,Kg,214.95,13,40,51,2,4,429.9,859.8,429.9
2023,March,Baga,Ice Cream,Dairy products,Kg,212.15,4,91,35,60,59,12729,12516.85,-212.15
2023,April,Baga,Ice Cream,Dairy products,Kg,217.34,59,99,32,126,126,27384.84,27384.84,0
2023,May,Baga,Ice Cream,Dairy products,Kg,218.13,126,77,167,36,36,7852.68,7852.68,0
2023,June,Baga,Ice Cream,Dairy products,Kg,214.73,36,35,36,35,37,7515.55,7945.01,429.46
2023,July,Baga,Ice Cream,Dairy products,Kg,215.52,37,47,62,22,22,4741.44,4741.44,0
2023,August,Baga,Ice Cream,Dairy products,Kg,217.73,22,85,22,85,87,18507.05,18942.51,435.46
2023,September,Baga,Ice Cream,Dairy products,Kg,215.49,87,68,62,93,93,20040.57,20040.57,0
2023,October,Baga,Ice Cream,Dairy products,Kg,211.4,93,47,108,32,31,6764.8,6553.4,-211.4
2023,November,Baga,Ice Cream,Dairy products,Kg,208.65,31,55,42,44,43,9180.6,8971.95,-208.65
2023,December,Baga,Ice Cream,Dairy products,Kg,212.69,43,42,72,13,14,2764.97,2977.66,212.69
2024,January,Baga,Ice Cream,Dairy products,Kg,218.07,14,88,31,71,71,15482.97,15482.97,0
2024,February,Baga,Ice Cream,Dairy products,Kg,215.19,71,43,54,60,59,12911.4,12696.21,-215.19
2024,March,Baga,Ice Cream,Dairy products,Kg,201.62,59,59,90,28,29,5645.36,5846.98,201.62
2024,April,Baga,Ice Cream,Dairy products,Kg,200.06,29,55,36,48,49,9602.88,9802.94,200.06
2024,May,Baga,Ice Cream,Dairy products,Kg,216.48,49,86,51,84,82,18184.32,17751.36,-432.96
2024,June,Baga,Ice Cream,Dairy products,Kg,207.23,82,93,85,90,90,18650.7,18650.7,0
2024,July,Baga,Ice Cream,Dairy products,Kg,210.76,90,94,83,101,99,21286.76,20865.24,-421.52
2024,August,Baga,Ice Cream,Dairy products,Kg,204.74,99,98,28,169,167,34601.06,34191.58,-409.48
2024,September,Baga,Ice Cream,Dairy products,Kg,200.09,167,98,81,184,183,36816.56,36616.47,-200.09
2024,October,Baga,Ice Cream,Dairy products,Kg,200.67,183,50,138,95,94,19063.65,18862.98,-200.67
2024,November,Baga,Ice Cream,Dairy products,Kg,212.11,94,73,132,35,35,7423.85,7423.85,0
2024,December,Baga,Ice Cream,Dairy products,Kg,203.03,35,63,23,75,75,15227.25,15227.25,0
2022,January,Panaji,Ice Cream,Dairy products,Kg,198.66,100,61,149,12,11,2383.92,2185.26,-198.66
2022,February,Panaji,Ice Cream,Dairy products,Kg,216,11,49,55,5,4,1080,864,-216
2022,March,Panaji,Ice Cream,Dairy products,Kg,216.37,4,43,39,8,8,1730.96,1730.96,0
2022,April,Panaji,Ice Cream,Dairy products,Kg,209.99,8,86,50,44,44,9239.56,9239.56,0
2022,May,Panaji,Ice Cream,Dairy products,Kg,215.26,44,75,26,93,91,20019.18,19588.66,-430.52
2022,June,Panaji,Ice Cream,Dairy products,Kg,216.66,91,70,151,10,12,2166.6,2599.92,433.32
2022,July,Panaji,Ice Cream,Dairy products,Kg,198.6,12,60,66,6,6,1191.6,1191.6,0
2022,August,Panaji,Ice Cream,Dairy products,Kg,208.85,6,36,25,17,17,3550.45,3550.45,0
2022,September,Panaji,Ice Cream,Dairy products,Kg,203.98,17,47,50,14,15,2855.72,3059.7,203.98
2022,October,Panaji,Ice Cream,Dairy products,Kg,204.66,15,45,59,1,0,204.66,0,-204.66
2022,November,Panaji,Ice Cream,Dairy products,Kg,212.96,0,87,85,2,2,425.92,425.92,0
2022,December,Panaji,Ice Cream,Dairy products,Kg,210.89,2,48,33,17,17,3585.13,3585.13,0
2023,January,Panaji,Ice Cream,Dairy products,Kg,210.97,17,60,55,22,24,4641.34,5063.28,421.94
2023,February,Panaji,Ice Cream,Dairy products,Kg,205.33,24,67,30,61,59,12525.13,12114.47,-410.66
2023,March,Panaji,Ice Cream,Dairy products,Kg,216.24,59,80,94,45,47,9730.8,10163.28,432.48
2023,April,Panaji,Ice Cream,Dairy products,Kg,211.94,47,52,84,15,13,3179.1,2755.22,-423.88
2023,May,Panaji,Ice Cream,Dairy products,Kg,215.15,13,42,27,28,28,6024.2,6024.2,0
2023,June,Panaji,Ice Cream,Dairy products,Kg,215.44,28,78,56,50,48,10772,10341.12,-430.88
2023,July,Panaji,Ice Cream,Dairy products,Kg,207.18,48,71,110,9,9,1864.62,1864.62,0
2023,August,Panaji,Ice Cream,Dairy products,Kg,199.81,9,90,62,37,35,7392.97,6993.35,-399.62
2023,September,Panaji,Ice Cream,Dairy products,Kg,202.33,35,96,33,98,98,19828.34,19828.34,0
2023,October,Panaji,Ice Cream,Dairy products,Kg,217.27,98,50,125,23,23,4997.21,4997.21,0
2023,November,Panaji,Ice Cream,Dairy products,Kg,200.02,23,70,21,72,72,14401.44,14401.44,0
2023,December,Panaji,Ice Cream,Dairy products,Kg,204.79,72,92,44,120,119,24574.8,24370.01,-204.79
2024,January,Panaji,Ice Cream,Dairy products,Kg,214.47,119,76,108,87,89,18658.89,19087.83,428.94
2024,February,Panaji,Ice Cream,Dairy products,Kg,211.22,89,45,66,68,69,14362.96,14574.18,211.22
2024,March,Panaji,Ice Cream,Dairy products,Kg,202.38,69,76,71,74,73,14976.12,14773.74,-202.38
2024,April,Panaji,Ice Cream,Dairy products,Kg,205.54,73,55,37,91,89,18704.14,18293.06,-411.08
2024,May,Panaji,Ice Cream,Dairy products,Kg,211.74,89,36,49,76,74,16092.24,15668.76,-423.48
2024,June,Panaji,Ice Cream,Dairy products,Kg,207.58,74,56,54,76,76,15776.08,15776.08,0
2024,July,Panaji,Ice Cream,Dairy products,Kg,204.9,76,59,33,102,102,20899.8,20899.8,0
2024,August,Panaji,Ice Cream,Dairy products,Kg,216.61,102,44,26,120,120,25993.2,25993.2,0
2024,September,Panaji,Ice Cream,Dairy products,Kg,207.31,120,89,53,156,156,32340.36,32340.36,0
2024,October,Panaji,Ice Cream,Dairy products,Kg,198.81,156,42,67,131,131,26044.11,26044.11,0
2024,November,Panaji,Ice Cream,Dairy products,Kg,205.34,131,62,42,151,151,31006.34,31006.34,0
2024,December,Panaji,Ice Cream,Dairy products,Kg,209.39,151,32,159,24,24,5025.36,5025.36,0
2022,January,Khorlim,Ice Cream,Dairy products,Kg,217.41,105,61,164,2,2,434.82,434.82,0
2022,February,Khorlim,Ice Cream,Dairy products,Kg,203.17,2,50,22,30,30,6095.1,6095.1,0
2022,March,Khorlim,Ice Cream,Dairy products,Kg,211.79,30,66,54,42,40,8895.18,8471.6,-423.58
2022,April,Khorlim,Ice Cream,Dairy products,Kg,217.66,40,77,37,80,80,17412.8,17412.8,0
2022,May,Khorlim,Ice Cream,Dairy products,Kg,208.71,80,34,28,86,86,17949.06,17949.06,0
2022,June,Khorlim,Ice Cream,Dairy products,Kg,213.64,86,79,76,89,89,19013.96,19013.96,0
